COMMUNE;ARM;IRIS;ACHL;AEMM;AEMMR;AGEMEN8;ANEM;ANEMR;ASCEN;BAIN;BATI;CATIRIS;CATL;CHAU;CHFL;CHOS;CLIM;CMBL;CUIS;DEROU;DIPLM_15;EAU;EGOUL;ELEC;EMPLM;GARL;HLML;ILETUDM;ILTM;IMMIM;INAIM;INEEM;INP11M;INP16M;INP18M;INP19M;INP24M;INP3M;INP60M;INP65M;INP6M;INP75M;INPAM;INPER;INPER1;INPER2;INPOM;INPSM;IPONDL;IRANM;METRODOM;NBPI;RECHM;REGION;SANI;SANIDOM;SEXEM;STAT_CONJM;STOCD;SURF;TACTM;TPM;TRANSM;TRIRIS;TYPC;TYPL;VOIT;WC
77288;ZZZZZ;772880501;212;2011;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;2;2;Z;Z;1;6;0;1;1;1;2;1;0;0;0;1;0;1;3;2;1;1;1;0.95544722072560;8;M;01;9;11;2;ZZ;2;A;21;1;24;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880501;212;2008;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;D;Z;Z;Z;16;2;2;Z;2;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;0.95544722072560;1;M;02;Z;11;2;ZZ;1;B;10;3;11;1;4;770311;3;2;2;Z
77288;ZZZZZ;772880501;212;2010;9;40;002;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;ZZ;2;2;Z;Z;2;2;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0.95544722072560;1;M;01;0;11;2;ZZ;1;B;23;1;25;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880501;212;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;1;Z;Z;YY;Z;Z;Z;YY;2;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;0.95543980835485;Y;M;01;Y;11;2;ZZ;Y;Y;00;1;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880501;212;2009;9;25;003;01;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;C;Z;Z;Z;15;2;2;Z;1;2;2;0;1;1;1;1;1;1;0;0;1;0;1;2;0;2;1;1;0.95544722072560;1;M;02;Z;11;2;ZZ;2;B;21;3;11;2;4;770311;3;2;1;Z
77288;ZZZZZ;772880501;212;1994;8;40;018;03;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;B;Z;Z;Z;16;2;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0.95544722072560;1;M;03;Z;11;2;ZZ;1;B;21;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880501;212;2006;9;25;006;02;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;D;Z;Z;Z;16;2;2;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0.95544722072560;1;M;02;Z;11;2;ZZ;2;B;10;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880501;212;2011;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;ZZ;2;2;Z;Z;2;3;0;1;1;1;2;1;0;0;0;0;0;2;3;2;1;0;1;0.95544722072560;2;M;01;1;11;2;ZZ;1;B;23;1;12;Z;Z;770311;3;1;0;Z
77288;ZZZZZ;772880501;212;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;1;Z;Z;YY;Z;Z;Z;YY;2;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;0.95543980835485;Y;M;01;Y;11;2;ZZ;Y;Y;00;1;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880501;212;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;1;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;0.95543980835485;Y;M;01;Y;11;2;ZZ;Y;Y;00;1;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880501;212;1988;7;55;024;04;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;B;Z;Z;Z;16;2;2;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0.95544722072560;1;M;02;Z;11;2;ZZ;1;B;21;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880501;212;2011;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;16;1;2;Z;2;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;0.95544722072560;4;M;01;Z;11;2;ZZ;1;B;21;1;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880501;212;1972;6;65;040;06;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;ZZ;2;2;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;0.95544722072560;1;M;02;0;11;2;ZZ;2;B;10;3;21;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880501;211;2011;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;2;2;Z;Z;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0.95544722072560;1;M;02;2;11;2;ZZ;1;B;10;3;12;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880501;211;1997;8;55;016;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;3.68200248711009;1;M;03;0;11;2;ZZ;2;B;22;4;21;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880501;211;1969;5;55;045;06;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;16;2;1;Z;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;2.86793940000417;1;M;02;Z;11;2;ZZ;1;B;22;2;11;1;2;770311;3;2;0;Z
77288;ZZZZZ;772880501;212;2011;9;65;001;00;1;Z;Z;H;1;Z;1;Z;Z;4;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;3.11520507003828;1;M;01;9;11;2;ZZ;2;B;23;1;21;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880501;211;1987;7;40;027;04;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;16;2;2;Z;1;2;3;0;0;1;1;1;1;0;0;0;0;0;1;2;1;1;1;1;2.86793940000417;1;M;03;Z;11;2;ZZ;2;B;21;4;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880501;311;2008;9;40;004;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;C;Z;Z;Z;16;2;1;Z;1;1;6;2;1;3;4;2;4;1;0;0;1;0;2;6;4;2;2;3;3.11520507003828;1;M;04;Z;11;2;ZZ;1;A;22;5;11;1;2;770311;3;2;0;Z
77288;ZZZZZ;772880501;212;2015;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;22;2;1;Z;3;1;6;0;3;3;3;2;3;1;0;0;2;0;1;5;3;2;1;2;3.06609015425440;1;M;04;Z;11;2;ZZ;1;A;22;5;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880501;311;2007;9;40;005;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;C;Z;Z;Z;16;2;1;Z;1;1;6;0;5;5;5;2;5;1;0;0;3;0;1;7;1;6;1;4;3.11520507003828;1;M;05;Z;11;2;ZZ;1;A;22;6;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880501;211;2009;9;40;004;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;16;2;1;Z;4;1;6;0;3;3;3;2;3;1;0;0;3;0;2;5;1;4;2;3;3.68200248711009;1;M;04;Z;11;2;ZZ;1;B;22;5;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880501;211;2003;9;25;010;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;D;Z;Z;Z;16;2;1;Z;3;1;6;0;2;2;2;1;2;0;0;0;1;0;1;3;1;2;1;2;3.68200248711009;1;M;03;Z;11;2;ZZ;2;B;22;3;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880501;211;2012;9;20;004;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;15;2;1;Z;3;2;1;0;1;1;1;1;2;0;0;0;1;0;1;2;1;1;1;1;3.06609015425440;1;M;04;Z;11;2;ZZ;2;B;22;4;11;2;5;770311;3;2;1;Z
77288;ZZZZZ;772880501;211;2008;9;40;005;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;16;2;1;Z;2;1;6;1;1;2;2;3;2;0;0;0;0;0;2;5;1;4;1;2;3.68200248711009;2;M;04;Z;11;2;ZZ;1;A;22;5;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880501;211;2012;9;20;001;00;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;B;Z;Z;Z;16;2;1;Z;1;2;1;0;2;2;2;1;3;2;0;0;2;0;1;3;1;2;1;1;3.68200248711009;3;M;03;Z;11;2;ZZ;2;B;22;4;11;1;2;770311;3;2;0;Z
77288;ZZZZZ;772880501;211;2004;9;25;009;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;C;Z;Z;Z;15;2;1;Z;2;2;1;0;2;2;2;1;2;0;0;0;1;0;1;3;0;3;1;2;3.68200248711009;1;M;03;Z;11;2;ZZ;2;B;22;4;11;2;4;770311;3;2;1;Z
77288;ZZZZZ;772880501;211;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;6;Z;Z;YY;Z;Z;Z;YY;1;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.68197392209158;Y;M;01;Y;11;2;ZZ;Y;Y;00;1;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880501;211;2010;9;20;003;01;1;Z;Z;H;1;Z;1;Z;Z;4;Z;Z;A;Z;Z;Z;16;2;1;Z;2;1;6;0;2;2;2;2;3;1;0;0;1;0;2;4;2;2;1;1;3.68200248711009;2;M;03;Z;11;2;ZZ;1;B;22;4;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880501;211;2007;9;40;006;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;16;2;1;Z;3;2;4;0;2;2;2;2;2;0;0;0;0;0;2;4;2;2;2;2;3.68200248711009;4;M;04;Z;11;2;ZZ;1;A;22;5;11;1;4;770311;3;2;2;Z
77288;ZZZZZ;772880501;211;1999;8;25;014;03;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;3;3;3;1;3;0;0;0;1;0;1;4;1;3;0;3;3.68200248711009;1;M;03;2;11;2;ZZ;2;B;22;4;12;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880501;211;1979;6;65;034;05;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;3.68200248711009;1;M;03;9;11;2;ZZ;2;B;22;4;21;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880501;211;1993;8;40;020;04;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;D;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;3.68200248711009;1;M;02;0;11;2;ZZ;1;B;22;4;25;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880501;211;2000;9;40;013;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;16;1;1;Z;3;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.68200248711009;1;M;02;Z;11;2;ZZ;1;B;22;3;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880501;211;2004;9;40;009;02;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;16;1;1;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.68200248711009;1;M;02;Z;11;2;ZZ;1;B;22;2;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880501;211;2009;9;20;004;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;C;Z;Z;Z;16;2;1;Z;2;2;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;1;0;3.68200248711009;1;M;02;Z;11;2;ZZ;2;B;22;3;11;1;4;770311;1;2;1;Z
77288;ZZZZZ;772880501;212;2007;9;25;005;02;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;D;Z;Z;Z;16;2;1;Z;1;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.11520507003828;1;M;02;Z;11;2;ZZ;2;B;23;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880501;211;2006;9;40;010;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;C;Z;Z;Z;21;2;1;Z;1;1;6;2;1;4;4;2;4;0;0;0;0;0;2;6;3;3;1;4;3.06609015425440;1;M;04;Z;11;1;ZZ;1;A;22;5;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880501;211;1989;7;55;027;04;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;D;Z;Z;Z;15;2;1;Z;1;2;3;0;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;3.06609015425440;1;M;04;Z;11;2;ZZ;2;B;22;4;11;2;2;770311;3;2;0;Z
77288;ZZZZZ;772880501;212;1998;8;25;014;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;1;1;1;1;1;1;0;0;1;0;0;2;0;2;0;0;3.11520507003828;1;M;02;0;11;2;ZZ;2;B;22;3;25;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880501;212;0000;0;YY;999;99;2;Z;Z;H;4;Z;1;Z;Z;6;Z;Z;YY;Z;Z;Z;YY;2;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;2.86791715049665;Y;M;02;Y;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880501;212;2008;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;16;2;1;Z;2;1;6;0;1;1;1;2;1;1;0;0;1;0;2;3;2;1;1;1;3.11520507003828;1;M;03;Z;11;2;ZZ;1;A;22;4;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880501;212;2007;9;25;005;02;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;B;Z;Z;Z;15;2;1;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.11520507003828;1;M;02;Z;11;2;ZZ;1;B;22;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880501;212;1996;8;40;016;03;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;1;6;1;0;1;1;3;1;0;0;0;0;0;0;4;3;1;0;2;3.11520507003828;1;M;05;0;11;2;ZZ;1;A;22;5;25;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880501;212;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;1;Z;Z;YY;Z;Z;Z;YY;2;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.11518090224078;Y;M;02;Y;11;2;ZZ;Y;Y;00;2;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880501;212;2007;9;40;005;02;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;16;2;1;Z;2;2;2;1;1;3;3;3;4;0;0;0;0;0;3;6;3;3;1;3;3.11520507003828;1;M;05;Z;11;2;ZZ;1;A;22;6;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880501;211;2003;9;65;010;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;D;Z;Z;Z;15;1;1;Z;1;1;6;0;0;0;0;3;1;0;2;1;0;0;2;3;2;1;2;0;3.68200248711009;1;M;03;Z;11;2;ZZ;1;A;22;4;11;2;2;770311;3;2;2;Z
77288;ZZZZZ;772880501;212;2003;9;20;009;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;ZZ;2;1;3;Z;1;6;0;0;0;0;3;2;0;0;0;0;0;3;3;1;2;1;1;3.11520507003828;1;M;03;2;11;2;ZZ;1;B;22;4;12;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880501;212;1989;7;40;025;04;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;B;Z;Z;Z;16;1;1;Z;1;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;2.86793940000417;1;M;03;Z;11;2;ZZ;1;B;22;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880501;311;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;6;Z;Z;YY;Z;Z;Z;YY;1;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.11518090224078;Y;M;04;Y;11;2;ZZ;Y;Y;00;4;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880501;212;2010;9;25;006;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;D;Z;Z;Z;16;2;1;2;1;2;2;0;2;2;2;1;2;0;0;0;1;0;1;3;2;1;1;3;3.06609015425440;1;M;04;Z;11;2;ZZ;2;B;22;4;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880501;311;2006;9;25;006;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;12;2;1;Z;1;1;6;0;4;5;5;2;5;2;0;0;3;0;1;7;2;5;1;4;3.11520507003828;1;M;05;Z;11;2;ZZ;1;A;22;5;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880501;212;2014;9;40;002;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;16;2;1;Z;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.06609015425440;1;M;01;Z;11;2;ZZ;1;B;22;2;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880501;311;2011;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;22;2;1;Z;1;2;1;0;2;2;2;2;2;1;0;0;1;0;2;4;2;2;1;1;3.11520507003828;2;M;04;Z;11;2;ZZ;1;B;22;5;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880501;211;1980;7;80;034;05;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;2.86793940000417;1;M;04;9;11;2;ZZ;2;B;22;4;21;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880501;311;1999;8;40;013;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;C;Z;Z;Z;16;1;1;Z;2;1;6;1;2;2;3;2;3;0;0;0;0;0;2;5;4;1;2;3;3.11520507003828;1;M;04;Z;11;2;ZZ;1;B;22;4;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880502;212;1980;7;80;034;05;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;ZZ;1;1;Z;Z;2;4;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;1.06881102720373;1;M;02;0;11;2;ZZ;1;B;22;3;21;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880502;112;2011;9;20;003;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;2;2;2;1;3;2;0;0;2;0;1;3;1;2;0;0;1.06881102720373;1;M;03;1;11;2;ZZ;2;B;22;3;12;Z;Z;770311;3;1;1;Z
77288;ZZZZZ;772880502;212;2012;9;25;002;01;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;A;Z;Z;Z;21;2;1;Z;1;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.06881102720373;1;M;01;Z;11;2;ZZ;1;B;22;2;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880502;212;2012;9;55;002;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;1;1;Z;Z;2;1;0;0;0;0;2;1;0;0;0;0;0;2;2;1;1;0;0;1.06881102720373;1;M;03;2;11;2;ZZ;1;B;22;4;12;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880502;212;2009;9;55;005;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;1;1;Z;Z;2;2;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1.06881102720373;1;M;02;0;11;2;ZZ;1;B;22;3;21;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880502;212;2003;9;40;011;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;C;Z;Z;Z;16;1;1;Z;2;1;6;0;2;3;3;2;3;0;0;0;0;0;1;5;1;4;1;3;1.06881102720373;1;M;03;Z;11;2;ZZ;1;A;22;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880502;212;2005;9;25;009;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;16;1;1;Z;1;2;2;0;2;3;3;2;3;1;0;0;1;0;2;5;2;3;2;2;1.06881102720373;1;M;03;Z;11;2;ZZ;1;B;22;4;11;1;3;770311;3;2;0;Z
77288;ZZZZZ;772880502;212;2009;9;40;005;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;1.06881102720373;1;M;01;2;11;2;ZZ;1;B;22;2;12;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880502;212;2002;9;40;012;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;C;Z;Z;Z;16;2;1;Z;1;1;6;0;2;3;3;2;3;0;0;0;1;0;2;5;4;1;2;3;1.06881102720373;1;M;04;Z;11;2;ZZ;1;A;22;4;11;1;2;770311;3;2;0;Z
77288;ZZZZZ;772880502;212;2000;9;25;014;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;C;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;4;4;4;2;4;1;0;0;2;0;2;6;5;1;1;3;1.06881102720373;1;M;03;2;11;1;ZZ;2;B;23;4;12;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880502;212;2001;9;40;013;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;D;Z;Z;Z;16;2;1;Z;3;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;0;2;1;0;1.06881102720373;1;M;03;Z;11;2;ZZ;2;A;22;4;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880502;212;2004;9;40;010;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;1;Z;Z;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1.06881102720373;1;M;01;1;11;2;ZZ;2;B;22;1;12;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880502;111;2013;9;15;001;00;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;1;1;2;0;2;1;0;0;1;0;0;2;1;1;0;0;1.06881102720373;1;M;02;9;11;2;ZZ;2;B;22;4;24;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880502;212;2011;9;25;003;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;C;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;3;3;3;1;3;1;0;0;2;0;1;4;1;3;0;2;1.06881102720373;1;M;03;2;11;2;ZZ;2;B;22;4;12;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880502;212;2010;9;40;004;01;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;16;2;1;Z;1;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.06881102720373;1;M;02;Z;11;2;ZZ;1;B;22;2;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880502;212;2010;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;C;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;3;3;3;1;3;1;0;0;2;0;1;4;2;2;0;2;1.06881102720373;1;M;03;2;11;2;ZZ;2;B;22;3;12;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880502;212;1980;7;55;034;05;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;1;1;Z;Z;2;1;0;0;0;0;2;0;0;0;0;0;0;1;2;1;1;1;0;1.06881102720373;1;M;03;0;11;2;ZZ;1;A;22;4;25;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880502;212;2010;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;ZZ;2;1;Z;Z;2;6;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1.06881102720373;1;M;02;0;11;2;ZZ;1;B;22;3;25;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880502;212;1993;8;40;021;04;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;15;1;2;Z;1;2;1;1;0;1;2;1;2;0;0;0;0;0;1;3;2;1;1;2;1.06881102720373;1;M;03;Z;11;1;ZZ;2;B;21;3;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880502;211;1993;8;40;021;04;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1.06881102720373;1;M;02;0;11;2;ZZ;1;B;22;3;25;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880502;212;2013;9;25;001;00;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;C;Z;Z;Z;16;1;1;Z;2;1;6;0;1;1;1;2;1;1;0;0;1;0;2;3;2;1;2;0;3.20822039102130;2;M;03;Z;11;2;ZZ;1;A;22;4;11;1;4;770311;3;2;2;Z
