COMMUNE;ARM;IRIS;ACHL;AEMM;AEMMR;AGEMEN8;ANEM;ANEMR;ASCEN;BAIN;BATI;CATIRIS;CATL;CHAU;CHFL;CHOS;CLIM;CMBL;CUIS;DEROU;DIPLM_15;EAU;EGOUL;ELEC;EMPLM;GARL;HLML;ILETUDM;ILTM;IMMIM;INAIM;INEEM;INP11M;INP16M;INP18M;INP19M;INP24M;INP3M;INP60M;INP65M;INP6M;INP75M;INPAM;INPER;INPER1;INPER2;INPOM;INPSM;IPONDL;IRANM;METRODOM;NBPI;RECHM;REGION;REGION2016;SANI;SANIDOM;SEXEM;STAT_CONJM;STOCD;SURF;TACTM;TPM;TRANSM;TRIRIS;TYPC;TYPL;VOIT;WC
77288;ZZZZZ;772880201;211;2008;9;25;006;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;16;1;1;Z;2;1;6;0;0;0;0;2;0;0;0;0;0;0;1;2;1;1;1;0;3.17667386135754;1;M;03;Z;11;11;2;ZZ;1;A;22;4;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;2009;9;25;006;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;C;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;1;1;1;2;1;1;0;0;1;0;1;3;2;1;0;0;4.36823414003659;1;M;04;2;11;11;2;ZZ;1;B;22;4;12;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;2008;9;25;003;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;16;2;1;Z;3;2;2;1;2;4;4;2;4;0;0;0;1;0;2;6;4;2;1;4;3.49424251016308;1;M;04;Z;11;11;2;ZZ;1;B;22;4;11;1;4;770301;3;2;2;Z
77288;ZZZZZ;772880201;211;1995;8;40;017;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;21;2;1;Z;3;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.45055774844639;1;M;04;Z;11;11;2;ZZ;1;B;22;4;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;2009;9;20;002;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;15;2;1;Z;3;1;6;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0;3.49424251016308;1;M;01;Z;11;11;2;ZZ;1;B;22;1;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880201;311;2009;9;40;003;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;16;2;1;Z;3;2;1;0;3;3;3;2;3;2;0;0;3;0;1;5;2;3;1;2;3.45055774844639;1;M;02;Z;11;11;2;ZZ;1;A;22;2;11;1;5;770301;3;2;0;Z
77288;ZZZZZ;772880201;211;2008;9;40;005;02;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;D;Z;Z;Z;16;1;1;Z;1;2;6;1;1;4;4;2;4;0;0;0;1;0;2;6;4;2;2;4;4.07837106259605;1;M;05;Z;11;11;2;ZZ;1;A;30;4;11;1;2;770301;3;2;2;Z
77288;ZZZZZ;772880201;211;2013;9;40;001;00;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;4;4;4;2;4;2;0;0;4;0;1;6;4;2;0;3;3.17667386135754;2;M;05;2;11;11;1;ZZ;1;A;22;4;12;Z;Z;770301;3;3;1;Z
77288;ZZZZZ;772880201;211;2002;9;25;013;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;3;0;0;0;0;0;0;3;3;0;3;1;0;4.36823414003659;1;M;04;1;11;11;2;ZZ;2;B;22;4;12;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;211;2009;9;20;002;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;ZZ;2;1;1;Z;1;6;0;2;2;2;1;3;0;0;0;1;0;0;3;1;2;0;3;3.49424251016308;1;M;02;9;11;11;2;ZZ;2;B;22;4;24;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;311;2009;9;65;003;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;1;1;1;0;1;1;0;0;1;2;2;0;0;0;3.45055774844639;3;M;03;9;11;11;2;ZZ;1;B;22;4;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;211;1972;6;65;041;06;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;4.07837106259605;1;M;04;0;11;11;2;ZZ;1;B;22;4;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;2012;9;25;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;16;2;1;Z;1;2;1;0;2;2;2;1;2;1;0;0;2;0;1;3;1;2;1;1;3.17667386135754;1;M;05;Z;11;11;2;ZZ;2;B;22;4;11;1;4;770301;2;2;1;Z
77288;ZZZZZ;772880201;212;1998;8;40;017;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;C;Z;Z;Z;16;2;1;Z;2;2;3;1;0;1;1;2;1;0;0;0;0;0;2;3;1;2;2;1;4.36823414003659;1;M;03;Z;11;11;2;ZZ;1;A;22;3;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;1988;7;40;023;04;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;B;Z;Z;Z;16;2;1;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.49424251016308;1;M;01;Z;11;11;2;ZZ;1;B;22;1;11;1;5;770301;3;2;0;Z
77288;ZZZZZ;772880201;311;2009;9;40;003;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;3.45055774844639;1;M;02;0;11;11;2;ZZ;1;B;22;2;25;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;211;1999;8;40;014;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;4.07837106259605;1;M;05;0;11;11;2;ZZ;2;B;22;5;25;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;211;2012;9;55;002;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;16;2;1;Z;1;1;6;1;2;4;4;2;4;0;0;0;0;0;3;6;4;2;1;4;3.17667386135754;1;M;04;Z;11;11;2;ZZ;1;A;22;4;11;1;4;770301;4;2;1;Z
77288;ZZZZZ;772880201;211;2010;9;40;003;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;2;0;0;0;0;0;0;0;2;2;0;0;0;4.07837106259605;1;M;05;9;11;11;2;ZZ;1;B;22;5;25;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;211;2009;9;55;004;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;16;2;1;Z;2;1;6;1;0;0;1;3;2;0;0;0;0;0;1;4;2;2;1;1;4.07837106259605;1;M;04;Z;11;11;2;ZZ;1;A;22;4;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;1972;6;40;042;06;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;2;1;0;1;1;1;1;0;0;0;0;0;0;2;1;1;0;1;3.17667386135754;1;M;03;0;11;11;2;ZZ;2;B;22;4;25;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;211;2011;9;40;004;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;12;2;1;Z;1;2;1;0;0;0;0;2;0;0;0;0;0;0;1;2;1;1;1;0;4.36823414003659;1;M;03;Z;11;11;2;ZZ;1;B;22;3;11;2;3;770301;3;2;0;Z
77288;ZZZZZ;772880201;211;0000;0;YY;999;99;2;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;2;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.49425740645605;Y;M;02;Y;11;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880201;311;2012;9;25;000;00;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;D;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;3.45055774844639;1;M;03;1;11;11;2;ZZ;1;B;22;4;12;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;211;2005;9;40;008;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;15;2;1;Z;2;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;1;0;4.07837106259605;1;M;03;Z;11;11;2;ZZ;2;B;22;3;11;1;5;770301;3;2;0;Z
77288;ZZZZZ;772880201;211;2012;9;25;002;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;16;2;1;Z;3;1;6;0;4;4;4;2;4;1;0;0;3;0;2;6;4;2;1;3;3.17667386135754;1;M;03;Z;11;11;2;ZZ;1;B;22;4;11;1;4;770301;3;2;2;Z
77288;ZZZZZ;772880201;211;2009;9;40;006;02;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;4.36823414003659;1;M;02;9;11;11;2;ZZ;1;B;23;1;25;Z;Z;770301;3;4;1;Z
77288;ZZZZZ;772880201;211;2000;9;40;014;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;16;2;1;Z;1;1;6;3;0;3;4;1;4;0;0;0;0;0;1;5;2;3;1;4;3.17667386135754;1;M;05;Z;11;11;2;ZZ;2;A;22;6;11;2;5;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;1998;8;40;017;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;1;1;Z;Z;1;6;1;0;1;1;3;2;0;0;0;0;0;2;4;2;2;1;1;4.36823414003659;1;M;03;0;11;11;1;ZZ;1;A;22;3;25;Z;Z;770301;1;2;1;Z
77288;ZZZZZ;772880201;211;2008;9;40;003;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;3;4;4;2;4;1;0;0;1;0;1;6;4;2;0;3;3.49424251016308;1;M;04;1;11;11;2;ZZ;1;A;22;4;12;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;212;2011;9;40;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;16;2;1;Z;1;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.45055774844639;2;M;02;Z;11;11;2;ZZ;1;A;22;2;11;1;4;770301;2;2;1;Z
77288;ZZZZZ;772880201;211;1993;8;40;020;04;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;15;2;1;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;4.07837106259605;1;M;04;Z;11;11;2;ZZ;1;B;22;4;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;2005;9;40;009;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;2;3;3;2;3;0;0;0;1;0;2;5;2;3;1;3;3.17667386135754;1;M;04;1;11;11;2;ZZ;1;A;22;4;12;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;0000;0;YY;999;99;2;Z;Z;H;4;Z;1;Z;Z;1;Z;Z;YY;Z;Z;Z;YY;2;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.36825276224022;Y;M;03;Y;11;11;2;ZZ;Y;Y;00;3;YY;Y;Y;770301;3;2;X;Z
77288;ZZZZZ;772880201;211;2002;9;55;010;03;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;1;1;1;2;1;0;0;0;0;0;2;3;1;2;0;1;3.45055774844639;1;M;03;1;11;11;2;ZZ;1;A;22;4;12;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;2003;9;55;010;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;16;2;1;Z;3;2;4;0;0;0;0;3;1;0;0;0;0;0;3;3;1;2;3;0;4.07837106259605;1;M;03;Z;11;11;1;ZZ;1;B;22;4;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880201;212;2004;9;25;010;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;1;1;1;2;1;1;0;0;1;0;0;3;2;1;0;0;3.17667386135754;1;M;03;9;11;11;2;ZZ;2;A;22;4;24;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;1998;8;65;017;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;1;1;Z;Z;1;6;0;0;0;0;2;0;0;1;1;0;0;1;2;1;1;1;0;4.36823414003659;1;M;02;9;11;11;2;ZZ;2;B;22;3;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;2009;9;25;002;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;D;Z;Z;Z;16;2;1;Z;2;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.49424251016308;1;M;04;Z;11;11;2;ZZ;1;B;22;5;11;1;5;770301;3;2;0;Z
77288;ZZZZZ;772880201;211;1994;8;25;018;03;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;3;0;0;0;0;0;0;2;3;1;2;1;0;3.45055774844639;1;M;04;2;11;11;2;ZZ;1;B;22;5;12;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;211;2012;9;20;001;00;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;D;Z;Z;Z;16;2;1;Z;2;2;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;1;0;4.07837106259605;3;M;02;Z;11;11;2;ZZ;2;B;22;3;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;2015;9;25;000;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;15;2;1;Z;1;2;4;0;1;1;1;1;1;1;0;0;1;0;1;2;1;1;1;1;4.36823414003659;2;M;03;Z;11;11;2;ZZ;2;B;22;3;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;2004;9;55;007;02;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;A;Z;Z;Z;16;2;1;Z;2;1;6;1;2;2;3;3;4;0;0;0;0;0;3;6;3;3;3;3;3.49424251016308;1;M;04;Z;11;11;2;ZZ;1;A;22;3;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;1997;8;40;015;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;16;1;1;Z;1;1;6;2;1;3;4;1;4;0;0;0;0;0;1;5;2;3;1;4;3.45055774844639;1;M;04;Z;11;11;2;ZZ;2;B;22;4;11;2;4;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;2010;9;40;001;00;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;D;Z;Z;Z;16;2;1;Z;1;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3.49424251016308;2;M;02;Z;11;11;1;ZZ;1;B;22;3;11;1;4;770301;3;2;0;Z
77288;ZZZZZ;772880201;211;2003;9;25;009;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;16;2;1;Z;2;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.45055774844639;1;M;02;Z;11;11;2;ZZ;1;A;22;3;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;2006;9;55;005;02;1;Z;Z;H;1;Z;1;Z;Z;3;Z;Z;A;Z;Z;Z;ZZ;1;1;Z;Z;2;3;2;0;3;3;2;3;0;0;0;0;0;1;5;3;2;1;3;3.49424251016308;1;M;04;0;11;11;2;ZZ;1;A;22;4;25;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;211;2009;9;20;003;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;C;Z;Z;Z;ZZ;2;1;3;Z;1;6;1;1;1;1;2;2;0;0;0;0;0;1;3;0;3;1;2;3.45055774844639;1;M;04;9;11;11;2;ZZ;2;B;22;4;22;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;2010;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;16;2;1;Z;3;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.49424251016308;2;M;02;Z;11;11;2;ZZ;1;B;22;3;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;2004;9;55;008;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;2;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;3.45055774844639;1;M;02;0;11;11;2;ZZ;2;B;22;3;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;1993;8;40;018;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;16;2;1;Z;2;2;6;0;1;2;3;3;4;0;0;0;0;0;4;6;3;3;1;2;3.49424251016308;1;M;04;Z;11;11;2;ZZ;1;A;22;4;11;1;5;770301;3;2;0;Z
77288;ZZZZZ;772880201;211;2010;9;25;002;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;12;2;1;Z;2;2;1;0;2;3;3;1;3;0;0;0;0;0;1;4;2;2;1;3;3.45055774844639;1;M;04;Z;11;11;2;ZZ;2;B;22;4;11;1;5;770301;3;2;0;Z
77288;ZZZZZ;772880201;211;1983;7;65;028;04;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;3.49424251016308;1;M;04;0;11;11;2;ZZ;2;B;22;4;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;1967;5;80;045;06;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;3.45055774844639;1;M;04;0;11;11;2;ZZ;1;A;22;4;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;211;2007;9;40;006;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;C;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;4.07837106259605;1;M;02;2;11;11;1;ZZ;1;B;22;2;12;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;212;2000;9;65;014;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;2;0;0;1;1;0;1;0;2;1;1;0;0;3.17667386135754;1;M;03;0;11;11;2;ZZ;2;B;22;3;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;311;1998;8;40;017;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;15;2;1;Z;1;1;6;2;0;1;2;1;2;0;0;0;0;0;1;3;1;2;1;2;4.36823414003659;1;M;02;Z;11;11;2;ZZ;2;B;22;3;11;1;5;770301;3;2;0;Z
77288;ZZZZZ;772880201;211;2009;9;80;002;01;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;3.49424251016308;1;M;03;9;11;11;2;ZZ;2;B;22;4;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;211;2011;9;40;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;B;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;1;2;2;2;3;0;0;0;0;0;2;4;0;4;0;2;3.45055774844639;1;M;03;2;11;11;2;ZZ;2;B;22;3;12;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;1995;8;55;018;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;1;0;0;1;0;0;0;1;1;0;1;0;0;4.07837106259605;1;M;04;2;11;11;2;ZZ;2;B;22;4;12;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;212;2004;9;40;010;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;D;Z;Z;Z;ZZ;1;1;Z;Z;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;3.17667386135754;1;M;02;2;11;11;2;ZZ;1;B;22;4;12;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;311;2008;9;55;007;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;2;2;Z;Z;1;6;6;0;2;4;5;7;0;2;0;0;0;0;9;2;7;0;7;4.36823414003659;1;M;06;9;11;11;2;ZZ;2;B;21;7;21;Z;Z;770301;3;2;3;Z
77288;ZZZZZ;772880201;211;2011;9;20;000;00;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;3;3;3;1;4;2;0;0;3;0;1;4;1;3;0;0;3.49424251016308;2;M;04;1;11;11;2;ZZ;2;B;22;4;12;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;2010;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;A;Z;Z;Z;12;2;1;Z;2;1;6;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3.49424251016308;9;M;02;Z;11;11;2;ZZ;1;A;22;2;11;2;4;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;1994;8;25;018;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;C;Z;Z;Z;16;2;1;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.45055774844639;1;M;02;Z;11;11;2;ZZ;1;B;22;3;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;1960;5;80;053;07;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;4.07837106259605;1;M;04;9;11;11;2;ZZ;1;B;22;4;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;212;2013;9;25;001;00;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;16;2;1;Z;2;2;1;0;2;2;2;2;2;2;0;0;2;0;2;4;3;1;1;0;3.17667386135754;2;M;03;Z;11;11;2;ZZ;1;A;22;3;11;1;5;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;1977;6;80;038;05;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;4.36823414003659;1;M;04;0;11;11;2;ZZ;1;A;22;4;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;1985;7;65;026;04;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;4;0;0;0;0;2;0;0;1;1;0;0;1;2;1;1;1;0;3.49424251016308;1;M;04;0;11;11;2;ZZ;1;A;22;4;24;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;212;1997;8;55;015;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;16;2;1;Z;2;2;3;0;0;0;0;5;2;0;1;1;0;1;4;5;3;2;2;0;3.45055774844639;1;M;04;Z;11;11;2;ZZ;1;A;22;4;11;1;4;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;1967;5;80;046;06;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;6;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;4.07837106259605;1;M;06;0;11;11;2;ZZ;2;B;22;6;21;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;211;2007;9;40;006;02;2;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;C;Z;Z;Z;ZZ;2;1;Z;Z;2;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;4.07837106259605;1;M;03;1;11;11;1;ZZ;1;B;22;3;12;Z;Z;770301;3;2;0;Z
77288;ZZZZZ;772880201;211;2011;9;15;003;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;14;2;1;2;2;2;1;0;1;1;1;1;2;1;0;0;1;0;1;2;0;2;1;1;3.17667386135754;1;M;03;Z;11;11;2;ZZ;2;B;22;4;11;1;2;770301;3;2;0;Z
77288;ZZZZZ;772880201;211;2014;9;40;001;00;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;16;2;1;Z;1;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;1;0;4.36823414003659;2;M;04;Z;11;11;2;ZZ;2;B;22;4;11;1;5;770301;3;2;0;Z
77288;ZZZZZ;772880201;211;1969;5;80;042;06;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;B;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;3.49424251016308;1;M;04;0;11;11;2;ZZ;2;B;22;4;21;Z;Z;770301;3;2;1;Z
77288;ZZZZZ;772880201;211;2005;9;40;007;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;B;Z;Z;Z;16;2;1;Z;2;2;2;2;1;2;4;1;4;0;0;0;0;0;2;5;1;4;1;3;3.45055774844639;1;M;04;Z;11;11;2;ZZ;2;B;22;4;11;1;4;770301;4;2;1;Z
77288;ZZZZZ;772880201;211;1990;8;55;023;04;2;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;A;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;2;0;0;0;0;0;0;0;2;1;1;0;0;4.07837106259605;1;M;06;0;11;11;2;ZZ;1;A;22;7;25;Z;Z;770301;3;2;1;Z
