COMMUNE;ARM;IRIS;ACHLR3;AEMM;AEMMR;AGEMEN8;ANEM;ANEMR;ASCEN;BAIN;BATI;CATIRIS;CATL;CHAU;CHFL;CHOS;CLIM;CMBL;CUIS;DEROU;DIPLM;EAU;EGOUL;ELEC;EMPLM;GARL;HLML;ILETUDM;ILTM;IMMIM;INAIM;INEEM;INP11M;INP16M;INP18M;INP19M;INP24M;INP3M;INP60M;INP65M;INP6M;INP75M;INPAM;INPER;INPER1;INPER2;INPOM;INPSM;IPONDL;MATRM;METRODOM;NBPI;RECHM;REGION;SANI;SANIDOM;SEXEM;STOCD;SURF;TACTM;TPM;TRANSM;TRIRIS;TYPC;TYPL;VOIT;WC
77288;ZZZZZ;772880503;1;1987;7;55;023;04;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;2;2;Z;3;2;2;0;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;4.82939514950212;4;M;01;Z;11;0;ZZ;2;21;1;11;1;5;770311;4;6;3;Z
77288;ZZZZZ;772880503;1;2005;9;40;005;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;14;Z;Z;Z;22;1;2;Z;3;2;2;0;0;0;0;3;0;0;1;1;0;1;2;3;2;1;2;2;4.82939514950212;1;M;03;Z;11;2;ZZ;1;10;2;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;1;2008;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;03;Z;Z;Z;15;2;2;Z;3;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;4.82939514950212;1;M;01;Z;11;2;ZZ;2;21;1;11;2;5;770311;3;2;0;Z
77288;ZZZZZ;772880503;3;2013;9;25;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;13;Z;Z;Z;16;1;2;Z;3;2;2;0;2;2;2;2;2;1;0;0;2;0;2;4;2;2;2;1;1.16473647723284;2;M;05;Z;11;2;ZZ;1;21;3;11;1;4;770311;2;1;2;Z
77288;ZZZZZ;772880503;3;2012;9;40;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;2;2;Z;3;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;4.48853951633485;1;M;03;Z;11;2;ZZ;1;23;1;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880503;3;2011;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;13;2;2;Z;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;4.48853951633485;1;M;02;Z;11;2;ZZ;2;23;1;11;2;5;770311;3;2;0;Z
77288;ZZZZZ;772880503;3;1991;8;65;022;04;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;02;Z;Z;Z;ZZ;2;2;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;4.48853951633485;3;M;02;0;11;2;ZZ;2;21;1;21;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;3;0000;0;YY;999;99;2;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.48853282573005;Y;M;02;Y;11;2;ZZ;Y;00;2;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880503;3;0000;0;YY;999;99;2;Z;Z;H;4;Z;2;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.48853282573005;Y;M;02;Y;11;2;ZZ;Y;00;2;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880503;2;0000;0;YY;999;99;2;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.48853282573005;Y;M;02;Y;11;2;ZZ;Y;00;2;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880503;2;2006;9;65;005;02;2;Z;Z;H;1;Z;2;Z;Z;3;Z;Z;11;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;2;0;0;2;2;0;0;0;2;1;1;0;0;3.84566419921108;2;M;04;0;11;2;ZZ;1;21;2;21;Z;Z;770311;2;1;1;Z
77288;ZZZZZ;772880503;1;2006;9;25;004;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;12;Z;Z;Z;ZZ;2;2;Z;Z;2;2;0;1;1;1;1;1;0;0;0;0;0;1;2;1;1;0;1;4.82939514950212;2;M;02;2;11;2;ZZ;2;21;2;12;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;1;2009;9;40;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;03;Z;Z;Z;16;2;2;Z;3;2;4;0;0;0;0;4;0;0;0;0;0;0;4;4;3;1;3;0;4.82939514950212;1;M;02;Z;11;2;ZZ;1;21;1;11;1;3;770311;3;2;0;Z
77288;ZZZZZ;772880503;1;0000;0;YY;999;99;2;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.82938795081884;Y;M;02;Y;11;2;ZZ;Y;00;2;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880503;3;2011;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;ZZ;2;2;Z;Z;1;6;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;4.48853951633485;1;M;02;0;11;2;ZZ;1;21;1;25;Z;Z;770311;3;2;2;Z
77288;ZZZZZ;772880503;3;2011;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;2;2;Z;3;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;4.48853951633485;2;M;02;Z;11;2;ZZ;1;21;1;11;1;5;770311;3;2;1;Z
77288;ZZZZZ;772880503;2;1995;8;65;018;03;2;Z;Z;H;1;Z;2;Z;Z;3;Z;Z;13;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;4.48853951633485;3;M;03;0;11;2;ZZ;1;10;2;21;Z;Z;770311;1;1;2;Z
77288;ZZZZZ;772880503;3;2009;9;40;005;02;2;Z;Z;H;1;Z;4;Z;Z;6;Z;Z;17;Z;Z;Z;16;1;2;Z;3;2;2;0;0;1;1;3;2;0;0;0;0;0;1;4;2;2;1;1;1.16473647723284;2;M;05;Z;11;2;ZZ;1;10;2;11;1;4;770311;2;1;2;Z
77288;ZZZZZ;772880503;3;2009;9;25;005;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;16;1;2;Z;1;2;2;0;1;1;1;2;1;0;0;0;1;0;2;3;1;2;2;1;1.16473647723284;2;M;05;Z;11;2;ZZ;1;21;3;11;1;2;770311;2;1;1;Z
77288;ZZZZZ;772880503;1;2013;9;25;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;16;2;2;Z;3;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;3.49615715156020;1;M;03;Z;11;2;ZZ;1;10;2;11;1;4;770311;1;2;2;Z
77288;ZZZZZ;772880503;2;2007;9;40;007;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;16;1;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.49615715156020;4;M;02;Z;11;2;ZZ;2;10;1;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880503;3;2011;9;25;003;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;15;Z;Z;Z;16;1;1;Z;3;2;4;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;3.49615715156020;1;M;02;Z;11;2;ZZ;1;22;2;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;3;2013;9;55;001;00;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;1;Z;Z;2;6;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;3.49615715156020;1;M;02;9;11;2;ZZ;1;22;1;21;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880503;3;2000;9;65;014;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;17;Z;Z;Z;16;1;1;Z;1;2;2;0;0;0;0;1;0;0;1;1;0;0;1;1;1;0;1;0;3.49615715156020;1;M;01;Z;11;2;ZZ;1;22;2;11;1;5;770311;3;2;0;Z
77288;ZZZZZ;772880503;3;2008;9;40;006;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;12;Z;Z;Z;ZZ;1;1;Z;Z;2;1;0;0;0;0;2;0;0;0;0;0;0;0;2;1;1;0;0;3.49615715156020;2;M;01;0;11;2;ZZ;1;22;1;25;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880503;3;2009;9;55;005;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;02;Z;Z;Z;ZZ;1;1;Z;Z;2;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;3.49615715156020;4;M;02;0;11;2;ZZ;2;22;2;21;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880503;3;2010;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;15;Z;Z;Z;16;1;1;Z;2;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.49615715156020;4;M;02;Z;11;2;ZZ;2;22;1;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;3;2010;9;40;004;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;3.49615715156020;1;M;02;9;11;2;ZZ;1;22;1;25;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;3;2013;9;20;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;16;1;1;Z;2;2;2;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;1;0;3.49615715156020;1;M;01;Z;11;2;ZZ;2;22;1;11;1;2;770311;3;2;1;Z
77288;ZZZZZ;772880503;3;2012;9;20;002;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;17;Z;Z;Z;16;1;2;Z;2;2;2;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;1;0;3.49615715156020;1;M;02;Z;11;2;ZZ;2;21;1;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;3;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.49615194019785;Y;M;02;Y;11;2;ZZ;Y;00;1;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880503;3;2008;9;40;006;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;03;Z;Z;Z;21;1;1;Z;2;2;6;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.49615715156020;1;M;01;Z;11;2;ZZ;2;22;1;11;1;4;770311;3;2;0;Z
77288;ZZZZZ;772880503;3;2008;9;55;006;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;03;Z;Z;Z;ZZ;1;1;Z;Z;2;6;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;3.49615715156020;1;M;01;9;11;2;ZZ;1;22;1;25;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;3;2012;9;25;002;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;17;Z;Z;Z;21;2;1;3;2;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;1;3.49615715156020;2;M;02;Z;11;2;ZZ;1;22;2;11;1;4;770311;3;2;0;Z
77288;ZZZZZ;772880503;2;2013;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;14;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;3.49615715156020;1;M;02;1;11;2;ZZ;2;22;1;12;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;3;2005;9;25;009;02;1;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;02;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;1;0;3.49615715156020;1;M;01;2;11;2;ZZ;1;22;1;12;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;3;2009;9;25;005;02;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;14;Z;Z;Z;ZZ;1;1;Z;Z;2;2;0;1;1;1;1;1;1;0;0;1;0;1;2;1;1;0;0;3.49615715156020;1;M;01;1;11;2;ZZ;2;22;1;12;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;2;2013;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;14;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;3.49615715156020;1;M;02;1;11;2;ZZ;2;22;1;12;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;3;2013;9;25;001;00;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;14;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;3.49615715156020;1;M;02;1;11;2;ZZ;2;22;2;12;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;3;2010;9;20;004;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;16;2;1;Z;1;2;3;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0;3.49615715156020;1;M;01;Z;11;2;ZZ;1;22;1;11;1;2;770311;3;2;1;Z
77288;ZZZZZ;772880503;3;0000;0;YY;999;99;2;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;2;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.48853282573005;Y;M;04;Y;11;2;ZZ;Y;00;2;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880503;1;1989;7;40;022;04;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;14;Z;Z;Z;16;1;2;1;1;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;1;1.16473647723284;1;M;02;Z;11;2;ZZ;1;21;1;11;1;4;770311;1;2;1;Z
77288;ZZZZZ;772880503;3;2012;9;25;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;01;Z;Z;Z;ZZ;1;2;Z;Z;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;4.48853951633485;1;M;01;1;11;2;ZZ;1;23;1;12;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;2;2012;9;25;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;01;Z;Z;Z;ZZ;1;2;Z;Z;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;4.48853951633485;1;M;01;1;11;2;ZZ;1;23;1;12;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;3;2011;9;15;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;ZZ;2;2;1;Z;2;2;2;0;0;0;2;2;0;0;0;0;0;0;2;0;2;0;2;4.48853951633485;1;M;05;0;11;2;ZZ;2;23;2;22;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;3;2012;9;40;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;16;1;2;Z;1;1;6;1;0;1;1;2;1;0;0;0;0;0;2;3;2;1;1;1;4.48853951633485;4;M;03;Z;11;1;ZZ;1;21;2;11;1;4;770311;3;2;0;Z
77288;ZZZZZ;772880503;3;2011;9;40;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;12;Z;Z;Z;12;2;2;Z;1;1;6;0;0;1;1;2;1;0;0;0;0;0;2;3;2;1;1;1;4.48853951633485;2;M;02;Z;11;1;ZZ;1;23;1;11;1;5;770311;3;3;0;Z
77288;ZZZZZ;772880503;2;2012;9;20;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;2;2;Z;2;2;3;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0;4.48853951633485;1;M;02;Z;11;2;ZZ;1;23;1;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;3;2012;9;25;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;15;2;2;Z;1;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;4.48853951633485;1;M;02;Z;11;2;ZZ;1;23;1;11;1;2;770311;3;2;1;Z
77288;ZZZZZ;772880503;3;2012;9;25;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;02;Z;Z;Z;16;1;2;Z;2;2;1;0;1;1;1;2;1;0;0;0;0;0;2;3;2;1;2;1;1.16473647723284;2;M;05;Z;11;2;ZZ;1;10;2;11;1;4;770311;2;1;2;Z
77288;ZZZZZ;772880503;3;2011;9;40;003;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;1;2;Z;3;2;3;1;1;1;2;2;2;0;0;0;1;0;2;4;3;1;2;2;1.16473647723284;2;M;05;Z;11;2;ZZ;1;21;2;11;1;3;770311;1;1;1;Z
77288;ZZZZZ;772880503;2;2006;9;40;005;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;03;Z;Z;Z;ZZ;2;2;Z;Z;2;1;0;0;0;0;2;0;0;0;0;0;0;1;2;1;1;1;0;3.84566419921108;1;M;03;9;11;2;ZZ;1;21;2;25;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880503;2;2006;9;25;005;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;16;2;2;Z;1;2;1;1;0;1;1;2;1;0;0;0;0;0;1;3;2;1;1;1;3.84566419921108;1;M;03;Z;11;2;ZZ;1;21;2;11;1;2;770311;3;2;0;Z
77288;ZZZZZ;772880503;2;2010;9;40;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;02;Z;Z;Z;16;1;2;Z;2;1;6;0;0;1;1;2;1;0;0;0;0;0;2;3;2;1;2;1;3.84566419921108;1;M;03;Z;11;2;ZZ;1;21;2;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;2;2006;9;25;007;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;16;Z;Z;Z;16;1;2;Z;2;2;3;0;2;2;2;2;2;1;0;0;2;0;2;4;2;2;2;1;1.16473647723284;1;M;05;Z;11;2;ZZ;1;10;2;11;1;4;770311;1;1;2;Z
77288;ZZZZZ;772880503;3;2009;9;40;005;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;16;1;2;Z;2;2;2;0;0;1;1;1;1;0;0;0;0;0;1;2;1;1;1;1;1.16473647723284;1;M;04;Z;11;2;ZZ;2;10;2;11;1;4;770311;1;1;1;Z
77288;ZZZZZ;772880503;2;2004;9;25;007;02;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;12;Z;Z;Z;ZZ;2;2;Z;Z;1;6;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;3.84566419921108;1;M;02;9;11;2;ZZ;1;21;1;25;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;2;2010;9;25;001;00;2;Z;Z;H;1;Z;1;Z;Z;3;Z;Z;18;Z;Z;Z;15;1;2;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;3.84566419921108;1;M;01;Z;11;2;ZZ;2;21;1;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;2;0000;0;YY;999;99;2;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.84565846687447;Y;M;01;Y;11;2;ZZ;Y;00;1;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880503;3;2009;9;55;005;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;16;1;2;Z;3;2;6;0;0;0;0;3;1;0;0;0;0;0;3;3;2;1;3;0;1.16473647723284;2;M;04;Z;11;2;ZZ;1;10;3;11;1;5;770311;2;1;2;Z
77288;ZZZZZ;772880503;2;2008;9;40;002;01;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;17;Z;Z;Z;16;1;2;Z;1;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;1;0;4.82939514950212;1;M;02;Z;11;2;ZZ;1;21;2;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;3;2009;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;03;Z;Z;Z;16;1;2;Z;1;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.16473647723284;1;M;02;Z;11;2;ZZ;2;21;1;11;1;2;770311;3;2;0;Z
77288;ZZZZZ;772880503;1;0000;0;YY;999;99;2;Z;Z;H;4;Z;2;Z;Z;3;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.82938795081884;Y;M;05;Y;11;2;ZZ;Y;00;3;YY;Y;Y;770311;1;1;X;Z
77288;ZZZZZ;772880503;3;2006;9;25;005;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;18;Z;Z;Z;11;2;2;2;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;1;1.16473647723284;1;M;01;Z;11;2;ZZ;2;23;1;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;1;1987;7;40;024;04;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;16;2;2;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.16473647723284;1;M;01;Z;11;2;ZZ;2;21;1;11;2;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;1;2002;9;40;009;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;13;Z;Z;Z;16;2;2;Z;1;1;6;0;0;0;0;3;1;0;0;0;0;0;3;3;1;2;2;0;3.84566419921108;2;M;04;Z;11;2;ZZ;1;10;3;11;1;4;770311;2;1;2;Z
77288;ZZZZZ;772880503;2;2012;9;55;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;17;Z;Z;Z;16;1;2;Z;1;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;4.48853951633485;2;M;05;Z;11;2;ZZ;2;10;2;11;1;2;770311;2;1;1;Z
77288;ZZZZZ;772880503;3;2009;9;40;005;02;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;16;1;2;Z;3;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.16473647723284;1;M;04;Z;11;1;ZZ;1;10;2;11;1;5;770311;2;1;2;Z
77288;ZZZZZ;772880503;2;2003;9;55;007;02;2;Z;Z;H;1;Z;4;Z;Z;4;Z;Z;17;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;2;0;0;0;0;0;0;2;2;0;2;2;0;4.82939514950212;2;M;03;Z;11;2;ZZ;2;10;2;11;1;4;770311;3;1;2;Z
77288;ZZZZZ;772880503;2;2009;9;20;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;ZZ;1;2;Z;Z;1;6;0;0;0;0;3;3;0;0;0;0;0;0;3;0;3;0;0;4.82939514950212;1;M;02;0;11;2;ZZ;2;21;1;24;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880503;1;1991;8;65;019;03;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;13;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;4.82939514950212;3;M;02;0;11;2;ZZ;2;10;2;21;Z;Z;770311;2;1;0;Z
77288;ZZZZZ;772880503;3;2009;9;20;001;00;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;15;2;2;2;2;2;2;0;0;0;0;1;1;0;0;0;0;0;1;1;0;1;1;1;4.82939514950212;1;M;02;Z;11;2;ZZ;2;21;2;11;2;5;770311;2;2;0;Z
77288;ZZZZZ;772880503;1;1991;8;40;019;03;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;15;Z;Z;Z;ZZ;2;2;Z;Z;1;6;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;1;0;4.82939514950212;2;M;03;1;11;2;ZZ;1;10;2;12;Z;Z;770311;2;1;2;Z
77288;ZZZZZ;772880503;2;1983;7;55;027;04;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;4.82939514950212;1;M;01;1;11;2;ZZ;1;21;1;12;Z;Z;770311;3;2;0;Z
77288;ZZZZZ;772880503;1;0000;0;YY;999;99;2;Z;Z;H;4;Z;3;Z;Z;4;Z;Z;YY;Z;Z;Z;YY;1;2;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.82938795081884;Y;M;02;Y;11;2;ZZ;Y;00;2;YY;Y;Y;770311;3;2;X;Z
77288;ZZZZZ;772880503;3;1998;8;65;014;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;1;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;3.79758598950002;3;M;03;0;11;2;ZZ;2;22;2;21;Z;Z;770311;3;2;1;Z
77288;ZZZZZ;772880503;2;1982;7;55;028;04;1;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;4.82939514950212;1;M;01;Z;11;2;ZZ;1;10;1;11;1;4;770311;3;2;1;Z
77288;ZZZZZ;772880503;3;0000;0;YY;999;99;1;Z;Z;H;4;Z;1;Z;Z;2;Z;Z;YY;Z;Z;Z;YY;1;1;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;3.79758032882866;Y;M;02;Y;11;2;ZZ;Y;00;2;YY;Y;Y;770311;3;2;X;Z
