COMMUNE;ARM;IRIS;ACHL;AEMM;AEMMR;AGEMEN8;ANEM;ANEMR;ASCEN;BAIN;BATI;CATIRIS;CATL;CHAU;CHFL;CHOS;CLIM;CMBL;CUIS;DEROU;DIPLM;EAU;EGOUL;ELEC;EMPLM;GARL;HLML;ILETUDM;ILTM;IMMIM;INAIM;INEEM;INP11M;INP15M;INP17M;INP19M;INP24M;INP3M;INP60M;INP65M;INP5M;INP75M;INPAM;INPER;INPER1;INPER2;INPOM;INPSM;IPONDL;IRANM;METRODOM;NBPI;RECHM;REGION;SANI;SANIDOM;SEXEM;STAT_CONJM;STOCD;SURF;TACTM;TPM;TRANSM;TRIRIS;TYPC;TYPL;VOIT;WC;Texte
77288;ZZZZZ;772880103;B12;2005;9;40;011;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;12;Z;Z;Z;15;2;1;Z;1;2;2;1;0;0;1;1;1;0;0;0;0;0;1;2;1;1;1;1;2.48947430852347;1;M;03;Z;11;2;ZZ;2;4;22;3;11;2;2;770311;2;2;1;Z;B12
77288;ZZZZZ;772880103;C2020;2020;9;25;002;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;12;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;3;0;0;0;0;0;0;2;3;1;2;1;1;1.094462769907;1;M;04;1;11;2;ZZ;1;6;10;4;12;Z;Z;770311;1;1;1;Z;C2020
77288;ZZZZZ;772880103;C2019;2019;9;25;003;01;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;11;Z;Z;Z;21;1;2;Z;1;1;6;0;2;2;2;2;2;1;0;0;1;0;2;4;2;2;2;0;1.094462769907;1;M;04;Z;11;2;ZZ;1;1;10;5;11;1;5;770311;2;1;1;Z;C2019
77288;ZZZZZ;772880103;C2019;2019;9;25;003;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;14;Z;Z;Z;16;1;2;Z;3;2;2;0;2;2;2;2;2;0;0;0;1;0;2;4;1;3;2;2;1.094462769907;1;M;05;Z;11;1;ZZ;1;1;10;5;11;1;6;770311;1;1;1;Z;C2019
77288;ZZZZZ;772880103;C2019;2019;9;25;003;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;14;Z;Z;Z;16;1;2;Z;1;2;4;0;0;0;0;2;0;0;0;0;0;0;1;2;1;1;1;0;1.094462769907;1;M;05;Z;11;1;ZZ;2;3;10;4;11;1;5;770311;1;1;2;Z;C2019
77288;ZZZZZ;772880103;C117;2019;9;25;003;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;02;Z;Z;Z;16;1;2;Z;3;1;6;0;2;2;2;2;2;1;0;0;2;0;2;4;3;1;2;1;1.094462769907;2;M;04;Z;11;2;ZZ;1;1;10;4;11;1;6;770311;1;1;2;Z;C117
77288;ZZZZZ;772880103;C2019;2019;9;25;003;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;18;Z;Z;Z;22;1;2;Z;3;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.094462769907;1;M;04;Z;11;2;ZZ;1;1;10;4;11;1;6;770311;2;1;1;Z;C2019
77288;ZZZZZ;772880103;C2019;2019;9;25;003;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;17;Z;Z;Z;16;1;2;Z;3;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.094462769907;1;M;03;Z;11;2;ZZ;1;6;10;4;11;1;5;770311;2;1;1;Z;C2019
77288;ZZZZZ;772880103;B11;1975;6;80;047;06;2;Z;Z;H;1;Z;3;Z;Z;4;Z;Z;16;Z;Z;Z;ZZ;1;2;Z;Z;2;6;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;4.57965684451493;1;M;03;0;11;2;ZZ;2;4;21;4;21;Z;Z;770311;1;1;0;Z;B11
77288;ZZZZZ;772880103;C108;2019;9;25;003;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;16;2;1;Z;1;1;6;0;1;1;1;3;1;0;0;0;1;0;3;4;2;2;1;1;4.57965684451493;1;M;03;Z;11;2;ZZ;2;3;22;4;11;2;6;770311;3;2;0;Z;C108
77288;ZZZZZ;772880103;B11;2016;9;40;006;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;03;Z;Z;Z;16;2;1;Z;2;1;6;0;1;1;1;1;1;0;0;0;0;0;1;2;1;1;1;1;4.57965684451493;1;M;03;Z;11;2;ZZ;2;6;22;3;11;2;6;770311;3;2;0;Z;B11
77288;ZZZZZ;772880103;A12;2020;9;65;002;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;2;1;Z;Z;1;6;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;4.57965684451493;1;M;03;9;11;1;ZZ;2;5;22;3;21;Z;Z;770311;3;2;0;Z;A12
77288;ZZZZZ;772880103;B12;2021;9;65;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;2;1;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;4.57965684451493;1;M;03;9;11;2;ZZ;2;5;22;4;21;Z;Z;770311;3;2;0;Z;B12
77288;ZZZZZ;772880103;B12;2006;9;40;016;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;16;2;1;Z;2;2;1;0;2;2;2;2;2;2;0;0;2;0;2;4;2;2;2;1;4.57965684451493;1;M;03;Z;11;2;ZZ;1;1;22;3;11;1;5;770311;3;2;2;Z;B12
77288;ZZZZZ;772880103;B12;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.57960716239275;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770311;Y;2;X;Z;B12
77288;ZZZZZ;772880103;B11;2009;9;65;013;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;2;1;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;4.57965684451493;1;M;03;0;11;2;ZZ;2;6;22;3;21;Z;Z;770311;3;2;0;Z;B11
77288;ZZZZZ;772880103;B12;2018;9;25;004;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;12;2;1;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;4.57965684451493;1;M;03;Z;11;2;ZZ;1;6;22;3;11;1;6;770311;3;2;0;Z;B12
77288;ZZZZZ;772880103;B12;1999;8;55;023;04;2;Z;Z;H;1;Z;2;Z;Z;6;Z;Z;13;Z;Z;Z;ZZ;1;2;Z;Z;2;6;0;0;0;0;2;0;0;1;0;0;0;0;2;1;1;0;0;4.57965684451493;1;M;05;9;11;2;ZZ;2;3;10;6;21;Z;Z;770311;1;1;1;Z;B12
77288;ZZZZZ;772880103;B12;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;4.57960716239275;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770311;Y;1;X;Z;B12
77288;ZZZZZ;772880103;B11;2007;9;55;015;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;2;0;0;1;0;0;0;0;2;0;2;0;0;4.57965684451493;1;M;03;9;11;2;ZZ;2;6;10;4;25;Z;Z;770311;1;1;1;Z;B11
77288;ZZZZZ;772880103;B12;1997;8;65;025;04;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;01;Z;Z;Z;ZZ;1;2;Z;Z;1;6;0;0;0;0;3;1;0;2;1;0;0;1;3;1;2;1;1;4.57965684451493;1;M;05;0;11;2;ZZ;1;1;10;4;21;Z;Z;770311;1;2;2;Z;B12
77288;ZZZZZ;772880103;C2018;2021;9;25;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;19;Z;Z;Z;16;1;1;Z;3;2;1;0;1;1;1;2;1;1;0;0;1;0;1;3;2;1;1;0;1.094462769907;2;M;04;Z;11;2;ZZ;1;1;22;5;11;1;6;770311;2;1;1;Z;C2018
77288;ZZZZZ;772880103;A12;2020;9;80;002;01;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;11;Z;Z;Z;ZZ;1;1;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;4.57965684451493;1;M;02;9;11;2;ZZ;1;6;22;2;21;Z;Z;770311;2;1;1;Z;A12
77288;ZZZZZ;772880103;A12;2009;9;40;009;02;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;16;1;2;Z;3;2;2;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;4.16695531665891;1;M;03;Z;11;2;ZZ;1;6;10;4;11;1;5;770311;2;1;1;Z;A12
77288;ZZZZZ;772880103;A12;2001;9;40;017;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;03;Z;Z;Z;16;1;2;Z;3;2;3;1;1;1;2;2;2;0;0;0;0;0;2;4;2;2;2;2;4.16695531665891;1;M;03;Z;11;2;ZZ;1;1;10;5;11;1;5;770311;2;1;2;Z;A12
77288;ZZZZZ;772880103;A12;1985;7;80;033;05;2;Z;Z;H;1;Z;2;Z;Z;4;Z;Z;03;Z;Z;Z;ZZ;1;1;Z;Z;2;1;0;0;0;0;2;0;0;2;2;0;1;0;2;1;1;0;0;4.16695531665891;1;M;04;9;11;2;ZZ;1;1;22;3;21;Z;Z;770311;1;1;1;Z;A12
77288;ZZZZZ;772880103;B11;1951;4;80;067;08;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;02;Z;Z;Z;ZZ;1;1;Z;Z;2;3;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;4.16695531665891;1;M;03;9;11;2;ZZ;2;4;22;5;21;Z;Z;770311;1;1;1;Z;B11
77288;ZZZZZ;772880103;A12;2001;9;40;017;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;03;Z;Z;Z;16;1;2;Z;3;2;3;1;1;1;2;2;2;0;0;0;0;0;2;4;2;2;2;2;1.094462769907;1;M;03;Z;11;2;ZZ;1;1;10;5;11;1;5;770311;2;1;2;Z;A12
77288;ZZZZZ;772880103;C100;2005;9;55;013;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;03;Z;Z;Z;15;1;2;Z;1;1;6;3;0;2;2;3;3;0;0;0;0;0;1;5;2;3;1;3;4.16695531665891;1;M;04;Z;11;2;ZZ;1;1;10;5;11;1;5;770311;1;1;2;Z;C100
77288;ZZZZZ;772880103;C111;2017;9;25;001;00;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;13;Z;Z;Z;ZZ;2;2;Z;Z;1;6;0;1;1;1;2;2;1;0;0;1;0;2;3;2;1;1;0;4.16695531665891;2;M;03;1;11;1;ZZ;2;1;21;5;12;Z;Z;770311;1;1;1;Z;C111
77288;ZZZZZ;772880103;A12;2008;9;55;010;03;2;Z;Z;H;1;Z;2;Z;Z;2;Z;Z;14;Z;Z;Z;16;1;2;Z;3;2;1;0;0;0;0;4;1;0;0;0;0;0;3;4;3;1;3;1;4.16695531665891;1;M;04;Z;11;2;ZZ;1;1;10;5;11;1;6;770311;2;1;3;Z;A12
77288;ZZZZZ;772880103;B11;2016;9;65;002;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;18;Z;Z;Z;ZZ;2;2;Z;Z;2;6;0;0;0;0;1;0;0;1;1;0;0;0;1;1;0;0;0;1.094462769907;1;M;03;9;11;2;ZZ;1;5;23;4;21;Z;Z;770311;3;2;1;Z;B11
77288;ZZZZZ;772880103;C100;2016;9;25;002;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;17;Z;Z;Z;16;2;2;Z;2;2;2;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.094462769907;1;M;02;Z;11;2;ZZ;2;3;21;3;11;1;5;770311;3;2;2;Z;C100
77288;ZZZZZ;772880103;B11;2009;9;40;009;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;17;Z;Z;Z;16;1;2;Z;2;1;6;0;2;2;2;2;2;0;0;0;1;0;2;4;1;3;2;0;1.094462769907;1;M;03;Z;11;2;ZZ;1;1;10;3;11;1;5;770311;3;2;2;Z;B11
77288;ZZZZZ;772880103;B12;2007;9;80;011;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;11;Z;Z;Z;16;1;2;Z;2;2;2;0;0;0;0;1;0;0;1;1;0;1;1;1;0;1;1;0;1.094462769907;1;M;04;Z;11;2;ZZ;2;4;10;4;11;2;5;770311;3;2;0;Z;B12
77288;ZZZZZ;772880103;B12;2014;9;65;004;01;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;ZZ;2;2;Z;Z;2;2;0;0;0;0;2;0;0;2;2;0;1;0;2;1;1;0;0;1.094462769907;1;M;03;0;11;2;ZZ;1;1;21;3;21;Z;Z;770311;3;2;1;Z;B12
77288;ZZZZZ;772880103;B12;2016;9;55;002;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;02;Z;Z;Z;ZZ;1;2;Z;Z;2;6;0;0;0;0;2;0;0;2;0;0;0;0;2;1;1;0;0;1.094462769907;1;M;04;9;11;2;ZZ;2;1;10;4;21;Z;Z;770311;3;2;1;Z;B12
77288;ZZZZZ;772880103;B12;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.09445089669577;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770311;Y;2;X;Z;B12
77288;ZZZZZ;772880103;B11;2015;9;55;003;01;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;15;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1.094462769907;1;M;03;0;11;2;ZZ;2;6;10;4;21;Z;Z;770311;2;2;1;Z;B11
77288;ZZZZZ;772880103;B11;2002;9;40;016;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.094462769907;1;M;03;Z;11;2;ZZ;1;6;10;4;11;1;5;770311;3;2;1;Z;B11
77288;ZZZZZ;772880103;B12;2014;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;3;Z;Z;18;Z;Z;Z;16;1;2;Z;3;1;6;0;2;3;3;2;3;1;0;0;1;0;2;5;2;3;2;2;1.094462769907;1;M;04;Z;11;2;ZZ;1;1;10;4;11;1;6;770311;3;2;1;Z;B12
77288;ZZZZZ;772880103;B11;1998;8;65;020;04;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;13;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1.094462769907;1;M;04;0;11;2;ZZ;2;4;21;4;21;Z;Z;770311;3;2;0;Z;B11
77288;ZZZZZ;772880103;B11;1988;7;55;030;05;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;1.094462769907;1;M;03;0;11;2;ZZ;1;6;10;3;21;Z;Z;770311;2;2;1;Z;B11
77288;ZZZZZ;772880103;B11;1998;8;65;020;04;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;13;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1.094462769907;1;M;04;0;11;2;ZZ;2;4;21;4;21;Z;Z;770311;3;2;0;Z;B11
77288;ZZZZZ;772880103;B12;2015;9;40;003;01;1;Z;Z;H;1;Z;1;Z;Z;6;Z;Z;15;Z;Z;Z;16;1;2;Z;2;2;3;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.094462769907;1;M;04;Z;11;2;ZZ;1;6;10;3;11;1;5;770311;3;2;1;Z;B12
77288;ZZZZZ;772880103;B11;2003;9;65;015;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;01;Z;Z;Z;ZZ;1;2;Z;Z;1;6;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;1.094462769907;1;M;04;9;11;2;ZZ;1;1;10;4;21;Z;Z;770311;3;2;1;Z;B11
77288;ZZZZZ;772880103;B12;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.09445089669577;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770311;Y;2;X;Z;B12
77288;ZZZZZ;772880103;C100;2010;9;25;008;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;14;Z;Z;Z;16;2;2;Z;2;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.094462769907;1;M;02;Z;11;2;ZZ;1;6;10;3;11;1;5;770311;3;2;1;Z;C100
77288;ZZZZZ;772880103;B11;2003;9;55;015;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;12;Z;Z;Z;16;2;2;Z;2;1;6;0;0;0;0;2;0;0;1;0;0;0;1;2;1;1;1;0;1.094462769907;2;M;04;Z;11;2;ZZ;2;1;23;4;11;1;5;770311;3;2;1;Z;B11
77288;ZZZZZ;772880103;B11;2003;9;25;015;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;16;1;2;Z;2;2;1;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;2;0;1.094462769907;1;M;04;Z;11;2;ZZ;1;1;23;4;11;1;5;770311;3;2;1;Z;B11
77288;ZZZZZ;772880103;B12;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.09445089669577;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770311;Y;2;X;Z;B12
77288;ZZZZZ;772880103;B11;2002;9;25;016;03;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;16;1;2;Z;1;2;1;0;1;1;1;1;1;0;0;0;0;0;1;2;0;2;1;1;1.094462769907;1;M;03;Z;11;2;ZZ;2;5;30;4;11;1;2;770311;2;2;1;Z;B11
77288;ZZZZZ;772880103;B11;1985;7;55;033;05;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;ZZ;2;2;Z;Z;2;3;0;0;0;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1.094462769907;1;M;03;1;11;2;ZZ;2;6;10;3;12;Z;Z;770311;3;2;1;Z;B11
77288;ZZZZZ;772880103;B11;1964;5;80;054;07;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;12;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1.094462769907;1;M;04;0;11;2;ZZ;2;4;10;4;21;Z;Z;770311;3;2;0;Z;B11
77288;ZZZZZ;772880103;B11;2009;9;40;009;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;18;Z;Z;Z;16;2;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1.094462769907;1;M;03;Z;11;2;ZZ;2;6;10;3;11;1;6;770311;3;2;1;Z;B11
77288;ZZZZZ;772880103;B11;2008;9;40;010;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;16;2;2;Z;3;1;6;0;1;1;1;3;2;0;0;0;0;0;3;4;2;2;3;1;1.094462769907;1;M;04;Z;11;2;ZZ;1;3;21;4;11;1;5;770311;3;2;1;Z;B11
77288;ZZZZZ;772880103;B12;0000;0;YY;999;99;Y;Z;Z;H;4;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.09445089669577;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770311;Y;2;X;Z;B12
77288;ZZZZZ;772880103;B11;1964;5;80;054;07;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;12;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1.094462769907;1;M;07;9;11;2;ZZ;2;5;10;6;21;Z;Z;770311;3;2;1;Z;B11
77288;ZZZZZ;772880103;B12;2000;9;65;018;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;01;Z;Z;Z;ZZ;1;2;Z;Z;1;6;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1.094462769907;1;M;03;9;11;2;ZZ;2;1;10;4;21;Z;Z;770311;3;2;1;Z;B12
77288;ZZZZZ;772880103;B12;1989;7;80;029;04;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;13;Z;Z;Z;ZZ;1;2;Z;Z;2;3;0;0;0;0;2;0;0;2;2;0;2;0;2;1;1;0;0;1.094462769907;1;M;04;0;11;2;ZZ;1;1;10;4;21;Z;Z;770311;3;2;1;Z;B12
77288;ZZZZZ;772880103;B11;2005;9;40;013;03;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;03;Z;Z;Z;21;2;2;Z;2;1;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.094462769907;1;M;03;Z;11;2;ZZ;1;6;21;3;11;1;6;770311;3;2;0;Z;B11
77288;ZZZZZ;772880103;B11;1987;7;55;031;05;1;Z;Z;H;1;Z;1;Z;Z;3;Z;Z;18;Z;Z;Z;16;1;2;Z;3;2;6;0;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1.094462769907;1;M;04;Z;11;2;ZZ;2;6;10;4;11;1;5;770311;3;2;1;Z;B11
77288;ZZZZZ;772880103;C100;2016;9;25;002;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;17;Z;Z;Z;ZZ;1;2;3;Z;1;6;0;0;0;0;2;0;0;0;0;0;0;2;2;1;1;1;1;1.094462769907;1;M;03;2;11;2;ZZ;1;1;21;3;12;Z;Z;770311;3;2;3;Z;C100
77288;ZZZZZ;772880103;B11;2016;9;40;002;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;13;Z;Z;Z;16;1;2;Z;2;2;6;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.094462769907;1;M;03;Z;11;2;ZZ;1;6;10;3;11;1;6;770311;3;2;1;Z;B11
77288;ZZZZZ;772880103;B11;2008;9;25;010;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;01;Z;Z;Z;ZZ;1;2;Z;Z;1;6;0;3;3;3;2;3;0;0;0;2;0;0;5;1;4;0;1;1.094462769907;1;M;03;9;11;2;ZZ;1;1;21;3;25;Z;Z;770311;3;2;1;Z;B11
77288;ZZZZZ;772880103;B11;2014;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;3;Z;Z;13;Z;Z;Z;16;2;2;Z;2;2;1;0;2;2;2;1;2;2;0;0;2;0;1;3;2;1;1;0;1.094462769907;1;M;03;Z;11;1;ZZ;1;1;21;3;11;1;3;770311;3;2;1;Z;B11
77288;ZZZZZ;772880103;B12;2017;9;80;001;00;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;ZZ;1;2;Z;Z;2;2;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;1.094462769907;5;M;04;0;11;2;ZZ;2;5;10;4;21;Z;Z;770311;3;2;0;Z;B12
77288;ZZZZZ;772880103;B12;2013;9;25;005;02;2;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;16;1;2;Z;2;2;3;0;1;1;1;2;1;0;0;0;1;0;2;3;1;2;2;1;1.094462769907;1;M;03;Z;11;2;ZZ;1;1;10;3;11;1;5;770311;2;2;2;Z;B12
77288;ZZZZZ;772880103;B11;2014;9;25;004;01;1;Z;Z;H;1;Z;1;Z;Z;3;Z;Z;13;Z;Z;Z;16;2;2;Z;2;2;1;0;2;2;2;1;2;2;0;0;2;0;1;3;2;1;1;0;1.094462769907;1;M;03;Z;11;1;ZZ;1;1;21;3;11;1;3;770311;3;2;1;Z;B11
77288;ZZZZZ;772880103;B11;1993;8;40;025;04;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;16;Z;Z;Z;16;2;2;Z;3;2;1;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;1;0;1.094462769907;1;M;03;Z;11;2;ZZ;1;5;10;3;11;1;5;770311;3;2;0;Z;B11
77288;ZZZZZ;772880103;B12;2016;9;40;002;01;1;Z;Z;H;1;Z;1;Z;Z;1;Z;Z;16;Z;Z;Z;16;1;2;Z;3;2;6;0;2;2;2;3;2;1;0;0;2;0;3;5;2;3;3;1;1.094462769907;1;M;03;Z;11;2;ZZ;2;1;21;4;11;1;6;770311;3;2;1;Z;B12
77288;ZZZZZ;772880103;B11;2009;9;65;009;02;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;18;Z;Z;Z;16;2;2;Z;1;1;6;0;0;0;0;2;0;0;2;2;0;0;1;2;1;1;1;0;1.094462769907;1;M;03;Z;11;2;ZZ;1;1;10;3;11;1;2;770311;3;2;2;Z;B11
77288;ZZZZZ;772880103;B11;2005;9;40;013;03;1;Z;Z;H;1;Z;1;Z;Z;2;Z;Z;13;Z;Z;Z;16;1;2;Z;3;2;1;1;0;0;1;2;1;0;0;0;0;0;2;3;2;1;2;1;1.094462769907;1;M;04;Z;11;2;ZZ;1;2;10;4;11;1;6;770311;3;2;2;Z;B11
77288;ZZZZZ;772880103;C100;0000;0;YY;999;99;Y;Z;Z;H;3;Z;Y;Z;Z;Y;Z;Z;YY;Z;Z;Z;YY;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;Y;1.09445089669577;Y;M;YY;Y;11;Y;ZZ;Y;Y;00;Y;YY;Y;Y;770311;Y;2;X;Z;C100
77288;ZZZZZ;772880103;A12;1971;6;65;047;06;1;Z;Z;H;1;Z;1;Z;Z;5;Z;Z;13;Z;Z;Z;ZZ;1;2;Z;Z;2;1;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1.094462769907;1;M;04;9;11;2;ZZ;2;1;10;4;21;Z;Z;770311;3;2;0;Z;A12
